conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1860971468785651826;Mon Nov 25 08:59:07 +0000 2024;0;Dunia Banteng gonjang ganjing ternyata malah kena kasus judi online komdigi sekarang eh Pram Pilihan Mega siapa mau pilih Banteng? https://t.co/qCq1lYwPd1;1860971468785651826;https://pbs.twimg.com/media/GdN_rxMaoAAGWMs.jpg;;in;;0;0;0;https://x.com/IrfanMaula84306/status/1860971468785651826;1845103594040852481;IrfanMaula84306
1860971384039702667;Mon Nov 25 08:58:47 +0000 2024;0;ga dulu deh kalo banteng. apalagi ini ada kasus ponakannya yang terlibat judo online komdigi. masih mau milih Pram Pilihan Megawati nanti makin merajalela judi online https://t.co/wbM9ROGDly;1860971384039702667;https://pbs.twimg.com/media/GdN_m29bQAArO--.jpg;;in;Indonesia;0;0;0;https://x.com/udatrick00/status/1860971384039702667;1796189816909864961;udatrick00
1860970972771484069;Mon Nov 25 08:57:09 +0000 2024;0;Warga Jakarta inget ya! Pram Pilihan Megawati itu satu kubu sama yang ngurus Komdigi. Mau kepercayaan kalian disia-siain lagi sama partai Banteng? https://t.co/75nrKSTRjw;1860970972771484069;https://pbs.twimg.com/media/GdN_PMdbIAAgLjC.jpg;;in;Indonesia;0;0;0;https://x.com/dewiiratna49/status/1860970972771484069;1844708497482764288;dewiiratna49
1860970917507252682;Mon Nov 25 08:56:56 +0000 2024;0;Video: Tampang Puluhan Tersangka Kasus Judi Online Komdigi Berbaju Tahanan https://t.co/u6XwHMpqFY;1860970917507252682;;;in;JKT-INA;0;0;0;https://x.com/20detik/status/1860970917507252682;598959076;20detik
1860970299652808871;Mon Nov 25 08:54:29 +0000 2024;1;Berani ga komdigi buka sekalian @meutya_hafid;1860970299652808871;;;in;;0;0;0;https://x.com/H4T14K4LN4L42/status/1860970299652808871;1129672753651388416;H4T14K4LN4L42
1860970211924746434;Mon Nov 25 08:54:08 +0000 2024;0;nih liat deh ponakan nya Megawati aja jadi tersangka judol Komdigi sedangkan Pram Pilihan Megawati apa kalian yakin masih mau pilih Pramdoel? aku sih big no ya https://t.co/pOud9FZiQv;1860970211924746434;https://pbs.twimg.com/media/GdN-XI0aEAAUHzG.jpg;;in;Indonesia ;0;0;0;https://x.com/FareehaJunaina/status/1860970211924746434;1615973490225729538;FareehaJunaina
1860970162293469503;Mon Nov 25 08:53:56 +0000 2024;0;Kasus Komdigi ngebuktiin banget keponakan Megawati aja ga bersih. Gimana Pram Pilihan Megawati ? Yakin masih mau dukung kubu Banteng? Jangan sampe Jakarta hancur guys. https://t.co/PmVd0UAmJT;1860970162293469503;https://pbs.twimg.com/media/GdN-f-FawAATH5X.jpg;;in;Indonesia;0;0;0;https://x.com/NazlaNukma91036/status/1860970162293469503;1845647077621305344;NazlaNukma91036
1860969878179787025;Mon Nov 25 08:52:48 +0000 2024;0;Keponakan Taufiq Kiemas dan Ketum PDIP Megawati Soekarnoputri Alwin Jabarti Kiemas menjadi tersangka kasus beking situs judi online oleh pegawai Komdigi. Alwin merupakan satu dari trio bos judol memverivikasi website judi online agar tidak terblokir. https://t.co/PpcowRXq6Z;1860969878179787025;;;in;Palembang;0;0;1;https://x.com/tribunsumsel/status/1860969878179787025;585623257;tribunsumsel
1860969557999112500;Mon Nov 25 08:51:32 +0000 2024;0;kalo mau pilih Pram Pilihan Megawati pikir2 dulu yah soalnya koponakannya aja terlibat kasus Judi Online Komdigi pilih yang pasti2 aja! https://t.co/ybKXBvXe9J;1860969557999112500;https://pbs.twimg.com/media/GdN98fYbEAEwP0L.jpg;;in;Indonesia;0;0;0;https://x.com/sehatb54/status/1860969557999112500;1793030625575706625;sehatb54
1860969051302080878;Mon Nov 25 08:49:31 +0000 2024;0;Wah ternyata Pram Pilihan Megawati noh liat koponakannya aja terlibat kasus Judi Online Komdigi masih yakin kalian milih Pram!? Skip dulu mah dari banteng. https://t.co/d6k1bSscFZ;1860969051302080878;https://pbs.twimg.com/media/GdN9fV5bYAAbd3g.jpg;;in;;0;0;0;https://x.com/Sofieghowill02/status/1860969051302080878;1699974807952171008;Sofieghowill02
1860968739589779749;Mon Nov 25 08:48:17 +0000 2024;0;Alwin Jabarti Kiemas Keponakan Megawati Soekarnoputri jadi Tersangka Kasus Judi Online Komdigi https://t.co/pK28GGjehz;1860968739589779749;;;in;Palestina;0;1;0;https://x.com/RianRizaldi/status/1860968739589779749;164541218;RianRizaldi
1860968523901870221;Mon Nov 25 08:47:25 +0000 2024;0;Apaa disuruh milih Pram Pilihan Megawati ?? Maaf maaf aja lah yaa.. Itu loh keponakannya aja terlibat kasus judol komdigi yakin kalian mau pilih mereka? Aku sih maaf maaf dl https://t.co/nLt9TM784U;1860968523901870221;https://pbs.twimg.com/media/GdN9AWzbAAAenml.jpg;;in;;0;0;0;https://x.com/attrsact/status/1860968523901870221;758589306722213888;attrsact
1860968162403229731;Mon Nov 25 08:45:59 +0000 2024;4;Polisi Akui Alwin Jabarti Kiemas Salah Satu Tersangka Judol Komdigi https://t.co/MyVoUnYFGn;1860968162403229731;;;in;Indonesia;0;0;0;https://x.com/BeritakanID_com/status/1860968162403229731;1512483442600341505;BeritakanID_com
1860967913483862368;Mon Nov 25 08:45:00 +0000 2024;5;Polisi membenarkan penangkapan Alwin Jabarti Kiemas dalam kasus melindungi situs judi online (judol) yang melibatkan pegawai dan staf ahli Kementerian Komunikasi dan Digital (Komdigi). Bahkan Alwin telah ditetapkan tersangka dan ditahan. https://t.co/jycfv9yE4F;1860967913483862368;;;in;Jakarta - Indonesia;0;1;2;https://x.com/mediaindonesia/status/1860967913483862368;68930552;mediaindonesia
1860966655045812677;Mon Nov 25 08:40:00 +0000 2024;0;Polda Metro Jaya menyita sejumlah barang bukti (barbuk) dalam kasus melindungi situs judi online (judol) melibatkan pegawai dan staf ahli Kementerian Komunikasi dan Digital (Komdigi). Total barbuk yang disita senilai Rp167 miliar. https://t.co/vkcLnj4xBf;1860966655045812677;;;in;Jakarta - Indonesia;0;0;0;https://x.com/mediaindonesia/status/1860966655045812677;68930552;mediaindonesia
1860954291839852966;Mon Nov 25 08:35:50 +0000 2024;0;@sambatexpert Poisi akui tangkap keponakan megawati di kasus judi online komdigi #MauDipimpinSiapa 03 Mega Amien OSO 01 Prabowo Jokowi SBY;1860965608080527576;;sambatexpert;in;;0;0;0;https://x.com/sapalce/status/1860965608080527576;1207619185561391109;sapalce
1860965184145420427;Mon Nov 25 08:34:09 +0000 2024;0;Kasus Judol di Komdigi Seret Keponakan Megawati? https://t.co/mMhb70K4MY;1860965184145420427;;;in;DKI Jakarta;0;0;0;https://x.com/obsessionews/status/1860965184145420427;2653254637;obsessionews
1860964954876285060;Mon Nov 25 08:33:14 +0000 2024;4;Sitaan Polisi di Kasus Judi Online Pegawai Komdigi: Total Rp167 8 M https://t.co/7gYPulRpAM;1860964954876285060;;;in;Indonesia;0;0;0;https://x.com/BeritakanID_com/status/1860964954876285060;1512483442600341505;BeritakanID_com
1860964637635690914;Mon Nov 25 08:31:59 +0000 2024;0;Kasus Judi Online Pegawai Komdigi 24 Tersangka Ditangkap &amp4 Buron https://t.co/bhze3lK8jk;1860964637635690914;;;in;Jakarta;0;0;0;https://x.com/Beritasatu/status/1860964637635690914;154102750;Beritasatu
1860963330808311946;Mon Nov 25 08:26:47 +0000 2024;0;Penampakan Mercy Maybach Bernopol 'S 4 TAN' Hasil dari Judi Online Pegawai Komdigi https://t.co/D1YE9tTHOT https://t.co/ACySQsFAXs;1860963330808311946;https://pbs.twimg.com/media/GdN4SVtagAAcjcX.jpg;;in;KM50;0;0;0;https://x.com/Leonengq/status/1860963330808311946;1618989586499383298;Leonengq
1860963168409018580;Mon Nov 25 08:26:09 +0000 2024;2;Wira menekankan oknum pegawai Kemenkomdigi yang terlibat skandal judi online persisnya berjumlah sembilan orang. Adapun satu orang lainnya tidak termasuk pegawai karena menjabat sebagai staf ahli. //MN #JudiOnline #Komdigi #PegawaiKomdigi https://t.co/lnJTFvKHSe;1860963168409018580;;;in;Jakarta;0;0;0;https://x.com/kompascom/status/1860963168409018580;23343960;kompascom
1860962880369336714;Mon Nov 25 08:25:00 +0000 2024;0;Polda Metro Jaya menghadirkan 24 tersangka melindungi situs judi online (judol) yang melibatkan pegawai Kementerian Komunikasi dan Digital (Komdigi). https://t.co/TxyPZCMVx7;1860962880369336714;;;in;Jakarta - Indonesia;0;0;0;https://x.com/mediaindonesia/status/1860962880369336714;68930552;mediaindonesia
1860962530010841305;Mon Nov 25 08:23:36 +0000 2024;4;Penampakan Mercy Maybach Bernopol 'S 4 TAN' Hasil dari Judi Online Pegawai Komdigi https://t.co/GrQrPy77tz;1860962530010841305;;;in;Indonesia;0;0;0;https://x.com/BeritakanID_com/status/1860962530010841305;1512483442600341505;BeritakanID_com
1860961085664440797;Mon Nov 25 08:17:52 +0000 2024;0;Video: Penampakan 26 Mobil Mewah-Duit Rp 76 M dari Kasus Judol Komdigi https://t.co/KLgHEdpqvC;1860961085664440797;;;in;JKT-INA;0;0;0;https://x.com/20detik/status/1860961085664440797;598959076;20detik
1860961048536420705;Mon Nov 25 08:17:43 +0000 2024;23;Ternyata bener gaes ditangkap ni dah ada beritanya Polisi Akui Alwin Jabarti Kiemas Salah Satu Tersangka Judol Komdigi - https://t.co/PfSKVfCMFz;1860961048536420705;;;in;;0;0;6;https://x.com/andywindarto/status/1860961048536420705;135100035;andywindarto
1860960249718653340;Mon Nov 25 08:14:33 +0000 2024;15;Penampakan Mobil Mewah Hasil Sitaan Kasus Judi Online Libatkan Pegawai Komdigi https://t.co/6hfsWyauCX;1860960249718653340;;;in;Jakarta;0;2;8;https://x.com/liputan6dotcom/status/1860960249718653340;47596019;liputan6dotcom
1860960164175884611;Mon Nov 25 08:14:12 +0000 2024;4;Polisi Benarkan Alwin Jabarti Kiemas Tersangka Kasus Judi Online Dibekingi Oknum Komdigi https://t.co/mmW1l1TjIt lewat @tribunnews;1860960164175884611;;;in;Indonesia;0;0;3;https://x.com/tribunnews/status/1860960164175884611;124171593;tribunnews
1860959701699313795;Mon Nov 25 08:12:22 +0000 2024;0;keponakan ketua umum PDIP Megawati Alwin Jabarti Kiemas merupakan salah satu tersangka dalam kasus judi online di komdigi #pdip #Komdigi #judol #judionline #kasusjudionline https://t.co/ua30fgptKP;1860959701699313795;https://pbs.twimg.com/media/GdN0-ghbcAAuHdS.jpg;;in;;0;0;0;https://x.com/BisikKawan/status/1860959701699313795;1769512996907466752;BisikKawan
1860957806083572151;Mon Nov 25 08:09:29 +0000 2024;3;@Mdy_Asmara1701 Masih ada dugaan 12 orang lagi oknum pegawai komdigi yang belum di ciduk;1860958977338802192;;Mdy_Asmara1701;in;;0;0;0;https://x.com/HukumDan/status/1860958977338802192;1182582278;HukumDan
1860958908678131956;Mon Nov 25 08:09:13 +0000 2024;0;keponakan si ibu jadi mafia akses judol komdigi wehh ngerii banget jakarta harus dipimpin oleh org yg bersih #MauDipimpinSiapa 03 Mega Amien OSO 01 Prabowo Jokowi SBY https://t.co/Qz0nBDLta2;1860958908678131956;https://pbs.twimg.com/ext_tw_video_thumb/1860958812100026368/pu/img/hwlpiBOUZAmc1ZFi.jpg;;in;;0;0;0;https://x.com/MinterKimb11045/status/1860958908678131956;1738877605699543040;MinterKimb11045
1860958877183058418;Mon Nov 25 08:09:05 +0000 2024;0;Direktorat Reserse Kriminal Umum Polda Metro Jaya telah menetapkan sebanyak 28 tersangka kasus website perjudian online yang melibatkan oknum di Kementerian Komunikasi dan Digital (Komdigi).https://t.co/C2dkYbTJMA;1860958877183058418;;;in;;0;0;0;https://x.com/ANTARABengkulu/status/1860958877183058418;423220305;ANTARABengkulu
1860945115025695217;Mon Nov 25 08:05:05 +0000 2024;0;@deguzel2 Iyaa kak setelah mentri si Darto helm kebongkar kasus trus di sama komdigi parah banget..;1860957870772437011;;deguzel2;in;Jakarta;0;1;0;https://x.com/singapalestine/status/1860957870772437011;2437093152;singapalestine
1860957058675433759;Mon Nov 25 08:01:52 +0000 2024;0;keponakan si ibu jadi mafia akses judol komdigi wehh ngerii banget jakarta harus dipimpin oleh org yg bersih #MauDipimpinSiapa 03 Mega Amien OSO 01 Prabowo Jokowi SBY https://t.co/WThSUDNEM3;1860957058675433759;https://pbs.twimg.com/media/GdNylNga8AAjdPH.jpg;;in;Indonesia;0;0;0;https://x.com/evanevaann/status/1860957058675433759;1847924585234317312;evanevaann
1860957021723619754;Mon Nov 25 08:01:43 +0000 2024;4;PDIP Bantah Keponakan Megawati Terlibat Kasus Beking Situs Judol di Komdigi https://t.co/XzyO19LJtV;1860957021723619754;;;in;Indonesia;0;0;0;https://x.com/BeritakanID_com/status/1860957021723619754;1512483442600341505;BeritakanID_com
1860956596651659557;Mon Nov 25 08:00:02 +0000 2024;50;PROFIL Alwin Jabarti Kiemas Keponakan Ketum PDIP Megawati Yang Terlibat Situs Judi Online di Komdigi Berkedok PT DTB https://t.co/jKFB8SAijq;1860956596651659557;;;in;Indonesia;0;0;29;https://x.com/democrazymedia/status/1860956596651659557;1243804423001763841;democrazymedia
1860955571043860508;Mon Nov 25 07:55:57 +0000 2024;20;Polisi membenarkan mantan komisaris BUMN Zulkarnaen Apriliantony menjadi salah satu tersangka dalam kasus dugaan penyalahgunaan wewenang pemblokiran situs judi online melibatkan pegawai Kementerian Komunikasi dan Digital (Komdigi). Hal itu dibenarkan Direktur Reskrimum Polda;1860955571043860508;;;in;Jakarta Capital Region;0;0;6;https://x.com/Mdy_Asmara1701/status/1860955571043860508;1334853481019056128;Mdy_Asmara1701
1860955388331573477;Mon Nov 25 07:55:14 +0000 2024;0;Peran Zulkarnaen Alias T: Koordinator Beking Situs Judol di Komdigi #IDNTimesNews https://t.co/vFlWd2DLef;1860955388331573477;;;in;;0;0;0;https://x.com/IDNTimes/status/1860955388331573477;388190238;IDNTimes
1860955258891243569;Mon Nov 25 07:54:43 +0000 2024;0;Polda Metro Tampilkan Zulkarnaen Apriliantony Tersangka Judi Komdigi #IDNTimesNews https://t.co/x59SmdLAWM;1860955258891243569;;;in;;0;0;0;https://x.com/IDNTimes/status/1860955258891243569;388190238;IDNTimes
1860955102603104277;Mon Nov 25 07:54:05 +0000 2024;19;https://t.co/TSwGBHL8HR Keponakan Megawati yg bernama Alwin Jabarti Kiemas ditangkap Polisi dalam kasus Judol Komdigi. https://t.co/4bI3LgZJQF;1860955102603104277;https://pbs.twimg.com/media/GdNwyuvaUAAridr.jpg;;in;Seberang Rumah Pak Lurah;0;1;8;https://x.com/AlnilamOmar/status/1860955102603104277;1649686141757722626;AlnilamOmar
1860954406763761786;Mon Nov 25 07:51:24 +0000 2024;1;Baca berita selengkapnya di website Asumsi: https://t.co/BHw7kUNCDA #Polisi #Komdigi #Hukum #Law #Peristiwa #Nasional #Hukum #Asumsico;1860954425436910043;;asumsico;in;Jakarta Capital Region;0;0;0;https://x.com/asumsico/status/1860954425436910043;829366551446818816;asumsico
1860954406763761786;Mon Nov 25 07:51:22 +0000 2024;1;Sementara itu Kabid Humas Polda Metro Jaya Kombes Ade Ary Syam Indradi menerangkan bahwa sejauh ini pihaknya telah menangkap 24 tersangka yang terdiri dari 10 pegawai Komdigi dan 14 warga sipil.;1860954418008744239;;asumsico;in;Jakarta Capital Region;0;1;0;https://x.com/asumsico/status/1860954418008744239;829366551446818816;asumsico
1860953432015908870;Mon Nov 25 07:47:27 +0000 2024;13;POLDA Metro Jaya menghadirkan 24 tersangka melindungi situs judi online (judol) yang melibatkan pegawai Kementerian Komunikasi dan Digital (Komdigi https://t.co/TxyPZCMVx7;1860953432015908870;;;in;Jakarta - Indonesia;0;0;2;https://x.com/mediaindonesia/status/1860953432015908870;68930552;mediaindonesia
1860952529586257927;Mon Nov 25 07:43:52 +0000 2024;3;Belasan Mobil Mewah Disita Polisi dari Kasus Judi Online Komdigi #EnamPlus #Lip6van https://t.co/G91V037gyL;1860952529586257927;https://pbs.twimg.com/ext_tw_video_thumb/1860952386162020352/pu/img/GzLUtQyMkqhc-F6N.jpg;;in;Jakarta;0;1;3;https://x.com/liputan6dotcom/status/1860952529586257927;47596019;liputan6dotcom
1860944336047034387;Mon Nov 25 07:42:24 +0000 2024;3;@PartaiSocmed @detikcom Padahal di CNN ada Polisi Akui Alwin Jabarti Kiemas Salah Satu Tersangka Judol Komdigi - https://t.co/zGxZ2UfG1D;1860952161355735486;;PartaiSocmed;in;;0;0;1;https://x.com/rachardiana_ayu/status/1860952161355735486;1606101187488776192;rachardiana_ayu
1860950934911885337;Mon Nov 25 07:37:32 +0000 2024;0;Polda Metro Jaya menetapkan 24 orang sebagai tersangka dalam kasus dugaan penyalahgunaan wewenang pemblokiran situs judi online berikut peran pelaku. #JUDIONLINE #judi #judolbikinbobol #Judol #Komdigi #PoldaMetroJaya #KasusJudiOnline #JudolKomdigi #Senin https://t.co/ZwbrWXXVqL;1860950934911885337;;;in;;0;0;0;https://x.com/TribunLombokcom/status/1860950934911885337;1252799572893511683;TribunLombokcom
1860899008950186445;Mon Nov 25 07:35:30 +0000 2024;0;@BudiBukanIntel Cara buzzer nego pengen naik gaji.;1860950425983475958;;BudiBukanIntel;in;;0;0;0;https://x.com/komdigi_id/status/1860950425983475958;2328150236;komdigi_id
1860948750254190716;Mon Nov 25 07:28:51 +0000 2024;2;Polisi Rilis 28 Tersangka Kasus Perlindungan Situs Judol di Kemenkomdigi Polda Metro Jaya menetapkan 28 orang sebagai tersangka kasus melindungi judi online (judol) yang melibatkan pegawai dan staf ahli Kementerian Komunikasi dan Digital (Komdigi). Sebanyak empat di antaranya https://t.co/QHWDCmhM3C;1860948750254190716;https://pbs.twimg.com/ext_tw_video_thumb/1860947606513520640/pu/img/6UhImjgEazuSEHGP.jpg;;in;Jakarta - Indonesia;0;0;2;https://x.com/mediaindonesia/status/1860948750254190716;68930552;mediaindonesia
1860944336047034387;Mon Nov 25 07:27:55 +0000 2024;0;@mordeeecai @PartaiSocmed Untuk pelindungan situs sih udah jelas scopenya cuma di komdigi Tapi bekingan oknum pelaku penyelenggara udah pasti melibatkan bnyak pihak;1860948513619890208;;mordeeecai;in;Indonesia;0;0;0;https://x.com/Gpermanaku/status/1860948513619890208;1591992914938580992;Gpermanaku
1860947812319691070;Mon Nov 25 07:25:07 +0000 2024;0;Kapolda Metro Jaya Beberkan Peran Tersangka Jvd! Online Pegawai Kementerian Komdigi Baca Selengkapnya: https://t.co/2C2MajsVdc https://t.co/60fAgYwstP;1860947812319691070;https://pbs.twimg.com/media/GdNqKpqbkAA0rzQ.jpg;;in;;0;0;0;https://x.com/finindonesia/status/1860947812319691070;998801336601788417;finindonesia
1860946566892458238;Mon Nov 25 07:20:10 +0000 2024;3;Sitaan Polisi di Kasus Judi Online Pegawai Komdigi: Total Rp167 8 M https://t.co/Ju5T081egh;1860946566892458238;;;in;Indonesia;0;0;2;https://x.com/geloraco/status/1860946566892458238;3319260420;geloraco
1860943502474948719;Mon Nov 25 07:08:00 +0000 2024;1;Polisi terus bergerak ungkap kasus mafia buka akses website judi online yang melibatkan pegawai Komdigi. Polisi telah memblokir 5.146 website judi online. https://t.co/YzaAao5Xgb;1860943502474948719;;;in;;0;1;0;https://x.com/detikcom/status/1860943502474948719;69183155;detikcom
1860942589572391219;Mon Nov 25 07:04:22 +0000 2024;23;Polisi menyita uang tunai dan aset senilai Rp167 miliar dalam kasus dugaan penyalahgunaan wewenang pemblokiran situs judi online yang melibatkan pegawai Kementerian Komunikasi dan Digital (Komdigi). Dari para tersangka kami berhasil menyita barang bukti baik uang tunai maupun https://t.co/TyPZjv3Hox;1860942589572391219;https://pbs.twimg.com/amplify_video_thumb/1860942532152266752/img/ATuMgB-6FkHEFohy.jpg;;in;;0;1;11;https://x.com/NarasiNewsroom/status/1860942589572391219;1158355819512991747;NarasiNewsroom
1860941234132718070;Mon Nov 25 06:58:59 +0000 2024;0;Ternyata selama ini Judol do komendigi aman karena dilindungi oleh ponakan Megawati Soekarnoputri Membongkar Peran Alwin Jabarti Kiemas Keponakan Megawati Soekarnoputri dalam Judi Online Komdigi https://t.co/xWt69uHR2G;1860941234132718070;;;in;;0;0;0;https://x.com/Suryaha36330686/status/1860941234132718070;1014465261389299712;Suryaha36330686
1860940995099349118;Mon Nov 25 06:58:02 +0000 2024;1;Penampakan Mercy Maybach Bernopol 'S 4 TAN' Hasil dari Judi Online Pegawai Komdigi https://t.co/lsvmKcOdXK;1860940995099349118;;;in;Indonesia;0;0;1;https://x.com/geloraco/status/1860940995099349118;3319260420;geloraco
1860939176624918790;Mon Nov 25 06:50:48 +0000 2024;0;BELUM ADA MENTERI YANG BISA DITANGKAP NIH..! Kasus Judi Online Pegawai Komdigi: 24 Tersangka Ditangkap 4 Buron https://t.co/yciMezp6kn lewat @BERGELORA.COM https://t.co/7d1D8JLZKM;1860939176624918790;https://pbs.twimg.com/media/GdNiUWDWoAAhnnG.jpg;;in;;0;0;0;https://x.com/bergeloralah/status/1860939176624918790;1284518394880864256;bergeloralah
1860935044828955039;Mon Nov 25 06:34:23 +0000 2024;3;Kasus Judi Online Pegawai Komdigi: 24 Tersangka Ditangkap 4 Buron https://t.co/zYAleMNth5;1860935044828955039;;;in;;0;1;2;https://x.com/CNNIndonesia/status/1860935044828955039;17128975;CNNIndonesia
1860933692140732632;Mon Nov 25 06:29:01 +0000 2024;0;Peran 24 Tersangka Kasus Beking Situs Judi Online Komdigi #IDNTimesNews https://t.co/RVdRA7OasP;1860933692140732632;;;in;;0;0;0;https://x.com/IDNTimes/status/1860933692140732632;388190238;IDNTimes
1860933681143308753;Mon Nov 25 06:28:58 +0000 2024;7;PDIP Bantah Keponakan Megawati Terlibat Kasus Beking Situs Judol di Komdigi https://t.co/MKZlO045Tw;1860933681143308753;;;in;Indonesia;0;8;3;https://x.com/geloraco/status/1860933681143308753;3319260420;geloraco
1860933180796371003;Mon Nov 25 06:26:59 +0000 2024;0;Polisi telah melakukan berbagai tindakan hukum dalam penanganan kasus melindungi situs jvd1 online (jvd0l) yang melibatkan pegawai Kementerian Komunikasi dan Digital (Komdigi) salah satunya dengan memblokir 5.146 website jvd1 online (jvd0l) #Jvd0l #Komdigi #Polisi https://t.co/UTabRjammV;1860933180796371003;https://pbs.twimg.com/media/GdNc3H_akAABnLU.jpg;;in;;0;1;0;https://x.com/Metro_TV/status/1860933180796371003;57261519;Metro_TV
1860931097875644507;Mon Nov 25 06:18:42 +0000 2024;1;POLISI telah melakukan berbagai tindakan hukum dalam penanganan kasus melindungi situs judi online (judol) yang melibatkan pegawai Kementerian Komunikasi dan Digital (Komdigi). https://t.co/wymu1lsN89;1860931097875644507;;;in;Jakarta - Indonesia;0;1;0;https://x.com/mediaindonesia/status/1860931097875644507;68930552;mediaindonesia
1860542386692341819;Mon Nov 25 06:17:36 +0000 2024;0;@Uki23 Pak prabowo tolong langsung adakan rapat bahas judol di komdigi ya dan sikat semuanya pak tanpa pandang bulu bapak hebat deh kalau bisa memberantas mafia judol;1860930819285762524;;Uki23;in;;0;0;0;https://x.com/HattaSalasa/status/1860930819285762524;1675415844179042304;HattaSalasa
1860930164747894845;Mon Nov 25 06:15:00 +0000 2024;0;Polda Metro Jaya menetapkan 28 orang sebagai tersangka kasus melindungi judi online (judol) yang melibatkan pegawai dan staf ahli Kementerian Komunikasi dan Digital (Komdigi). Sebanyak empat di antaranya berperan sebagai bandar. https://t.co/WDd4ND8LEV;1860930164747894845;;;in;Jakarta - Indonesia;0;0;0;https://x.com/mediaindonesia/status/1860930164747894845;68930552;mediaindonesia
1860925886436184315;Mon Nov 25 05:58:00 +0000 2024;3;Polisi menetapkan sebanyak 24 orang tersangka terkait kasus mafia akses judol yang melibatkan pegawai Komdigi. Begini peran masing-masing tersangka. https://t.co/Pa89rSshxu;1860925886436184315;;;in;;0;1;0;https://x.com/detikcom/status/1860925886436184315;69183155;detikcom
1860924628081709265;Mon Nov 25 05:53:00 +0000 2024;1;Polisi menyita sejumlah barang bukti terkait kasus mafia buka akses situs judi online yang melibatkan pegawai Komdigi termasuk uang senilai Rp 76 miliar lebih. https://t.co/McVN0qWLd7;1860924628081709265;;;in;;0;1;0;https://x.com/detikcom/status/1860924628081709265;69183155;detikcom
1860924415690834383;Mon Nov 25 05:52:09 +0000 2024;3;Sejumlah kendaraan disita terkait kasus pegawai Kementerian Komunikasi dan Digital (Komdigi) melindungi ribuan situs judi online (judol). ~N #BMW #HarleyDavidson #Komdigi #Judol https://t.co/lbjepWPoDF;1860924415690834383;;;in;Jakarta;0;0;2;https://x.com/kompascom/status/1860924415690834383;23343960;kompascom
1860920572773052628;Mon Nov 25 05:36:53 +0000 2024;1;Bu menteri pengungkapan kasus JUDOL ini jangan hanya diinstitusi komdigi saja perlu kerjasama dengan instansi lain utk sikat juga yg memback up JUDOL.;1860920572773052628;;;in;Indonesia;0;0;0;https://x.com/pieteriskandar0/status/1860920572773052628;1489795291364888580;pieteriskandar0
1860919401262026836;Mon Nov 25 05:32:14 +0000 2024;45;Alwin Jabarti Kiemas Keponakan Ketum PDIP Megawati Diduga Ikut Amankan Situs Judi Online di Komdigi https://t.co/CFKBpN0laj;1860919401262026836;;;in;;0;1;29;https://x.com/OposisiCerdas/status/1860919401262026836;887743587579944960;OposisiCerdas
1860918590209417523;Mon Nov 25 05:29:00 +0000 2024;0;Profil Alwin Jabarti Kiemas Keponakan Ketum PDIP Megawati Diduga Ikut Amankan Situs Judi Online di Komdigi https://t.co/vcIxdzWDr6 Download Opera News untuk berita terbaik lainnya! https://t.co/u62nyPEHyA;1860918590209417523;;;in;Bogor;0;0;0;https://x.com/BandhaSarana/status/1860918590209417523;1584393087324811265;BandhaSarana
1860915304546849050;Mon Nov 25 05:15:57 +0000 2024;0;Kementerian Komunikasi dan Digital yang terseret kasus akibat pegawainya ditemukan membekingi judi online membentuk satuan tugas yang fokus bekerja di ruang pendeteksi judi online. Letaknya di lantai 8 gedung Kemen Komdigi. Dipo menemui Syofian Kurniawan Plt. Direktur;1860915306564358284;;KompasTV;in;Indonesia;0;1;0;https://x.com/KompasTV/status/1860915306564358284;71436318;KompasTV
1860902617582637547;Mon Nov 25 04:25:32 +0000 2024;2;Kasus judi online di lingkungan Kementerian Komunikasi dan Digital (Komdigi) kian memanas dan menyeret sosok berinisial AJ yang merujuk pada Alwin Jabarti Kiemas keponakan dari Ketua Umum (Ketum) PDI Perjuangan (PDIP) https://t.co/Y3mFzYbsql https://t.co/XREYzusNJf;1860902617582637547;https://pbs.twimg.com/media/GdNBEYxa0AAKNnP.jpg;;in;KM50;0;0;1;https://x.com/Meckrok/status/1860902617582637547;1272667636170514433;Meckrok
1852680224745586736;Sat Nov 02 11:52:41 +0000 2024;1;Pantesan Kominfo kemarin itu kena hack servernya trus suka suka dia sensor di tv sampai ganti nama pun KomDigi tetap kayak gak ada yg berubah. Eh ternyata .. hmm ... pegawainya judol dan pastinya banyak malware ke server mereka. #komdigi;1852680224745586736;;;in;;0;0;0;https://x.com/agus_agito/status/1852680224745586736;99081299;agus_agito
1852328717244309549;Fri Nov 01 12:35:55 +0000 2024;0;Oknum pegawai Kominfo atau yang skrg Berubah jadi (Komdigi) Kementerian Komunikasi dan Digital yang menjadi tersangka kasus Jvdi 0nline ini seharusnya bertugas melakukan pemblokiran terhadap situs-situs jvdi 0nline. Namun si pegawai ini justru menyalahgunakan tugasnya. Oknum https://t.co/TaWXvZVt7N;1852328717244309549;https://pbs.twimg.com/ext_tw_video_thumb/1852328632599117825/pu/img/829OJ3uUlqxzz4ML.jpg;;in;;0;0;0;https://x.com/inspirasikita01/status/1852328717244309549;614185194;inspirasikita01
